match_id,inning,batting_team,bowling_team,ball_over,ball_result,bowler,batsman,non_striker,shot_direction,player_dismissed,dismissal_kind,fielder,batsman_runs,wide_runs,bye_runs,legbye_runs,noball_runs,extra_runs,total_runs
1,1,Biratnagar Kings,Janakpur Bolts,0.1,0,Kishore Mahato,Lokesh Bam,Martin Guptill,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,0.2,4,Kishore Mahato,Lokesh Bam,Martin Guptill,third man,,,,4,0,0,0,0,0,4
1,1,Biratnagar Kings,Janakpur Bolts,0.3,0,Kishore Mahato,Lokesh Bam,Martin Guptill,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,0.4,1w,Kishore Mahato,Lokesh Bam,Martin Guptill,,,,,0,1,0,0,0,1,1
1,1,Biratnagar Kings,Janakpur Bolts,0.4,0,Kishore Mahato,Lokesh Bam,Martin Guptill,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,0.5,1,Kishore Mahato,Lokesh Bam,Martin Guptill,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,0.6,0,Kishore Mahato,Martin Guptill,Lokesh Bam,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,1.1,W,Lalit Rajbanshi,Lokesh Bam,Martin Guptill,,Lokesh Bam,Bowled,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,1.2,0,Lalit Rajbanshi,Aqib Ilyas,Martin Guptill,covers,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,1.3,0,Lalit Rajbanshi,Aqib Ilyas,Martin Guptill,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,1.4,1,Lalit Rajbanshi,Aqib Ilyas,Martin Guptill,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,1.5,0,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,covers,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,1.6,0,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,2.1,1,Kishore Mahato,Aqib Ilyas,Martin Guptill,point,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,2.2,1,Kishore Mahato,Martin Guptill,Aqib Ilyas,covers,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,2.3,1,Kishore Mahato,Aqib Ilyas,Martin Guptill,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,2.4,0,Kishore Mahato,Martin Guptill,Aqib Ilyas,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,2.5,0,Kishore Mahato,Martin Guptill,Aqib Ilyas,mid wicket,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,2.6,1,Kishore Mahato,Martin Guptill,Aqib Ilyas,square leg,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,3.1,0,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,mid off,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,3.2,1,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,mid on,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,3.3,1,Lalit Rajbanshi,Aqib Ilyas,Martin Guptill,fine leg,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,3.4,1,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,3.5,1,Lalit Rajbanshi,Aqib Ilyas,Martin Guptill,mid off,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,3.6,4,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,mid on,,,,4,0,0,0,0,0,4
1,1,Biratnagar Kings,Janakpur Bolts,4.1,2,Ben Mike,Aqib Ilyas,Martin Guptill,mid wicket,,,,2,0,0,0,0,0,2
1,1,Biratnagar Kings,Janakpur Bolts,4.2,0,Ben Mike,Aqib Ilyas,Martin Guptill,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,4.3,1,Ben Mike,Aqib Ilyas,Martin Guptill,point,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,4.4,0,Ben Mike,Martin Guptill,Aqib Ilyas,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,4.5,1,Ben Mike,Martin Guptill,Aqib Ilyas,covers,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,4.6,4,Ben Mike,Aqib Ilyas,Martin Guptill,third man,,,,4,0,0,0,0,0,4
1,1,Biratnagar Kings,Janakpur Bolts,5.1,0,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,covers,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,5.2,4,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,point,,,,4,0,0,0,0,0,4
1,1,Biratnagar Kings,Janakpur Bolts,5.3,4,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,mid on,,,,4,0,0,0,0,0,4
1,1,Biratnagar Kings,Janakpur Bolts,5.4,0,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,mid off,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,5.5,2,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,mid wicket,,,,2,0,0,0,0,0,2
1,1,Biratnagar Kings,Janakpur Bolts,5.6,1,Lalit Rajbanshi,Martin Guptill,Aqib Ilyas,covers,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,6.1,4,Mohammad Mohsin,Martin Guptill,Aqib Ilyas,mid wicket,,,,4,0,0,0,0,0,4
1,1,Biratnagar Kings,Janakpur Bolts,6.2,1,Mohammad Mohsin,Martin Guptill,Aqib Ilyas,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,6.3,1lb,Mohammad Mohsin,Aqib Ilyas,Martin Guptill,,,,,0,0,0,1,0,1,1
1,1,Biratnagar Kings,Janakpur Bolts,6.4,1,Mohammad Mohsin,Martin Guptill,Aqib Ilyas,mid off,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,6.5,0,Mohammad Mohsin,Aqib Ilyas,Martin Guptill,mid off,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,6.6,1,Mohammad Mohsin,Aqib Ilyas,Martin Guptill,mid off,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,7.1,1,Tul Bahadur Thapa,Aqib Ilyas,Martin Guptill,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,7.2,0,Tul Bahadur Thapa,Martin Guptill,Aqib Ilyas,mid wicket,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,7.3,1,Tul Bahadur Thapa,Martin Guptill,Aqib Ilyas,mid off,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,7.4,1,Tul Bahadur Thapa,Aqib Ilyas,Martin Guptill,fine leg,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,7.5,0,Tul Bahadur Thapa,Martin Guptill,Aqib Ilyas,mid wicket,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,7.6,4,Tul Bahadur Thapa,Martin Guptill,Aqib Ilyas,covers,,,,4,0,0,0,0,0,4
1,1,Biratnagar Kings,Janakpur Bolts,8.1,0,Mohammad Mohsin,Aqib Ilyas,Martin Guptill,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,8.2,W,Mohammad Mohsin,Aqib Ilyas,Martin Guptill,,Aqib Ilyas,LBW,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,8.3,1,Mohammad Mohsin,Nicholas Kirton,Martin Guptill,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,8.4,1,Mohammad Mohsin,Martin Guptill,Nicholas Kirton,covers,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,8.5,0,Mohammad Mohsin,Nicholas Kirton,Martin Guptill,covers,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,8.6,0,Mohammad Mohsin,Nicholas Kirton,Martin Guptill,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,9.1,0,Harsh Thaker,Martin Guptill,Nicholas Kirton,covers,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,9.2,0,Harsh Thaker,Martin Guptill,Nicholas Kirton,point,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,9.3,4,Harsh Thaker,Martin Guptill,Nicholas Kirton,mid wicket,,,,4,0,0,0,0,0,4
1,1,Biratnagar Kings,Janakpur Bolts,9.4,4,Harsh Thaker,Martin Guptill,Nicholas Kirton,third man,,,,4,0,0,0,0,0,4
1,1,Biratnagar Kings,Janakpur Bolts,9.5,1,Harsh Thaker,Martin Guptill,Nicholas Kirton,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,9.6,1,Harsh Thaker,Nicholas Kirton,Martin Guptill,third man,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,10.1,0,Mohammad Mohsin,Nicholas Kirton,Martin Guptill,covers,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,10.2,0,Mohammad Mohsin,Nicholas Kirton,Martin Guptill,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,10.3,4,Mohammad Mohsin,Nicholas Kirton,Martin Guptill,square leg,,,,4,0,0,0,0,0,4
1,1,Biratnagar Kings,Janakpur Bolts,10.4,0,Mohammad Mohsin,Nicholas Kirton,Martin Guptill,mid off,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,10.5,1,Mohammad Mohsin,Nicholas Kirton,Martin Guptill,fine leg,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,10.6,2,Mohammad Mohsin,Martin Guptill,Nicholas Kirton,mid wicket,,,,2,0,0,0,0,0,2
1,1,Biratnagar Kings,Janakpur Bolts,11.1,1,Harsh Thaker,Nicholas Kirton,Martin Guptill,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,11.2,1,Harsh Thaker,Martin Guptill,Nicholas Kirton,covers,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,11.3,0,Harsh Thaker,Nicholas Kirton,Martin Guptill,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,11.4,1,Harsh Thaker,Nicholas Kirton,Martin Guptill,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,11.5,1,Harsh Thaker,Martin Guptill,Nicholas Kirton,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,11.6,W,Harsh Thaker,Nicholas Kirton,Martin Guptill,,Nicholas Kirton,Bowled,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,12.1,6,Ben Mike,Martin Guptill,Basir Ahamad,mid off,,,,6,0,0,0,0,0,6
1,1,Biratnagar Kings,Janakpur Bolts,12.2,1,Ben Mike,Martin Guptill,Basir Ahamad,mid off,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,12.3,1lb,Ben Mike,Basir Ahamad,Martin Guptill,,,,,0,0,0,1,0,1,1
1,1,Biratnagar Kings,Janakpur Bolts,12.4,1lb,Ben Mike,Martin Guptill,Basir Ahamad,,,,,0,0,0,1,0,1,1
1,1,Biratnagar Kings,Janakpur Bolts,12.5,1,Ben Mike,Basir Ahamad,Martin Guptill,mid off,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,12.6,5w,Ben Mike,Martin Guptill,Basir Ahamad,,,,,0,5,0,0,0,5,5
1,1,Biratnagar Kings,Janakpur Bolts,12.6,0,Ben Mike,Martin Guptill,Basir Ahamad,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,13.1,1,Harsh Thaker,Basir Ahamad,Martin Guptill,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,13.2,1,Harsh Thaker,Martin Guptill,Basir Ahamad,point,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,13.3,1,Harsh Thaker,Basir Ahamad,Martin Guptill,point,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,13.4,2,Harsh Thaker,Martin Guptill,Basir Ahamad,covers,,,,2,0,0,0,0,0,2
1,1,Biratnagar Kings,Janakpur Bolts,13.5,0,Harsh Thaker,Martin Guptill,Basir Ahamad,covers,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,13.6,W,Harsh Thaker,Martin Guptill,Basir Ahamad,,Martin Guptill,Caught,Anil Sah,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,14.1,0,Mohammad Mohsin,Basir Ahamad,Rajesh Pulami,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,14.2,2,Mohammad Mohsin,Basir Ahamad,Rajesh Pulami,mid wicket,,,,2,0,0,0,0,0,2
1,1,Biratnagar Kings,Janakpur Bolts,14.3,1,Mohammad Mohsin,Basir Ahamad,Rajesh Pulami,covers,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,14.4,0,Mohammad Mohsin,Rajesh Pulami,Basir Ahamad,mid on,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,14.5,0,Mohammad Mohsin,Rajesh Pulami,Basir Ahamad,third man,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,14.6,1,Mohammad Mohsin,Rajesh Pulami,Basir Ahamad,square leg,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,15.1,0,Harsh Thaker,Rajesh Pulami,Basir Ahamad,covers,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,15.2,0,Harsh Thaker,Rajesh Pulami,Basir Ahamad,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,15.3,W,Harsh Thaker,Rajesh Pulami,Basir Ahamad,,Rajesh Pulami,Runout,Lahiru Milantha,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,15.4,1,Harsh Thaker,Pratish GC,Basir Ahamad,mid wicket,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,15.5,1,Harsh Thaker,Basir Ahamad,Pratish GC,mid off,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,15.6,1,Harsh Thaker,Pratish GC,Basir Ahamad,covers,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,16.1,W,Lalit Rajbanshi,Pratish GC,Basir Ahamad,,Pratish GC,Bowled,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,16.2,1,Lalit Rajbanshi,Sandeep Lamichhane,Basir Ahamad,point,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,16.3,W,Lalit Rajbanshi,Basir Ahamad,Sandeep Lamichhane,,Basir Ahamad,Caught,Anil Sah,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,16.4,1,Lalit Rajbanshi,Chris Sole,Sandeep Lamichhane,mid off,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,16.5,0,Lalit Rajbanshi,Sandeep Lamichhane,Chris Sole,mid on,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,16.6,6,Lalit Rajbanshi,Sandeep Lamichhane,Chris Sole,mid wicket,,,,6,0,0,0,0,0,6
1,1,Biratnagar Kings,Janakpur Bolts,17.1,0,Kishore Mahato,Chris Sole,Sandeep Lamichhane,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,17.2,1,Kishore Mahato,Chris Sole,Sandeep Lamichhane,covers,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,17.3,W,Kishore Mahato,Sandeep Lamichhane,Chris Sole,,Sandeep Lamichhane,Caught,Arniko Yadav,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,17.4,W,Kishore Mahato,Jitendra Mukhiya,Chris Sole,,Jitendra Mukhiya,Bowled,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,17.5,1nb,Kishore Mahato,Anil Kharel,Chris Sole,covers,,,,0,0,0,0,1,1,1
1,1,Biratnagar Kings,Janakpur Bolts,17.5,1w,Kishore Mahato,Anil Kharel,Chris Sole,,,,,0,1,0,0,0,1,1
1,1,Biratnagar Kings,Janakpur Bolts,17.5,4,Kishore Mahato,Anil Kharel,Chris Sole,covers,,,,4,0,0,0,0,0,4
1,1,Biratnagar Kings,Janakpur Bolts,17.6,1,Kishore Mahato,Anil Kharel,Chris Sole,covers,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,18.1,0,Ben Mike,Anil Kharel,Chris Sole,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,18.2,1w,Ben Mike,Anil Kharel,Chris Sole,,,,,0,1,0,0,0,1,1
1,1,Biratnagar Kings,Janakpur Bolts,18.2,1w,Ben Mike,Anil Kharel,Chris Sole,,,,,0,1,0,0,0,1,1
1,1,Biratnagar Kings,Janakpur Bolts,18.2,1,Ben Mike,Anil Kharel,Chris Sole,third man,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,18.3,2w,Ben Mike,Chris Sole,Anil Kharel,,,,,0,2,0,0,0,2,2
1,1,Biratnagar Kings,Janakpur Bolts,18.3,0,Ben Mike,Anil Kharel,Chris Sole,,,,,0,0,0,0,0,0,0
1,1,Biratnagar Kings,Janakpur Bolts,18.4,1,Ben Mike,Anil Kharel,Chris Sole,point,,,,1,0,0,0,0,0,1
1,1,Biratnagar Kings,Janakpur Bolts,18.5,2,Ben Mike,Chris Sole,Anil Kharel,fine leg,,,,2,0,0,0,0,0,2
1,1,Biratnagar Kings,Janakpur Bolts,18.6,W,Ben Mike,Chris Sole,Anil Kharel,,Chris Sole,Caught,Mohammad Mohsin,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,0.1,5w,Chris Sole,Anil Sah,Aasif Sheikh,,,,,0,5,0,0,0,5,5
1,2,Janakpur Bolts,Biratnagar Kings,0.1,1w,Chris Sole,Anil Sah,Aasif Sheikh,,,,,0,1,0,0,0,1,1
1,2,Janakpur Bolts,Biratnagar Kings,0.1,5,Chris Sole,Anil Sah,Aasif Sheikh,point,,,,5,0,0,0,0,0,5
1,2,Janakpur Bolts,Biratnagar Kings,0.2,0,Chris Sole,Aasif Sheikh,Anil Sah,,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,0.3,0,Chris Sole,Aasif Sheikh,Anil Sah,fine leg,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,0.4,W,Chris Sole,Aasif Sheikh,Anil Sah,,Aasif Sheikh,Bowled,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,0.5,1w,Chris Sole,Lahiru Milantha,Anil Sah,,,,,0,1,0,0,0,1,1
1,2,Janakpur Bolts,Biratnagar Kings,0.5,1,Chris Sole,Lahiru Milantha,Anil Sah,mid wicket,,,,1,0,0,0,0,0,1
1,2,Janakpur Bolts,Biratnagar Kings,0.6,0,Chris Sole,Anil Sah,Lahiru Milantha,covers,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,1.1,0,Pratish GC,Lahiru Milantha,Anil Sah,point,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,1.2,0,Pratish GC,Lahiru Milantha,Anil Sah,,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,1.3,0,Pratish GC,Lahiru Milantha,Anil Sah,mid off,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,1.4,1,Pratish GC,Lahiru Milantha,Anil Sah,point,,,,1,0,0,0,0,0,1
1,2,Janakpur Bolts,Biratnagar Kings,1.5,0,Pratish GC,Anil Sah,Lahiru Milantha,,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,1.6,1w,Pratish GC,Anil Sah,Lahiru Milantha,,,,,0,1,0,0,0,1,1
1,2,Janakpur Bolts,Biratnagar Kings,1.6,W,Pratish GC,Anil Sah,Lahiru Milantha,,Anil Sah,Bowled,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,2.1,1w,Chris Sole,Lahiru Milantha,Harsh Thaker,,,,,0,1,0,0,0,1,1
1,2,Janakpur Bolts,Biratnagar Kings,2.1,0,Chris Sole,Lahiru Milantha,Harsh Thaker,mid on,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,2.2,4,Chris Sole,Lahiru Milantha,Harsh Thaker,square leg,,,,4,0,0,0,0,0,4
1,2,Janakpur Bolts,Biratnagar Kings,2.3,1w,Chris Sole,Lahiru Milantha,Harsh Thaker,,,,,0,1,0,0,0,1,1
1,2,Janakpur Bolts,Biratnagar Kings,2.3,4lb,Chris Sole,Lahiru Milantha,Harsh Thaker,,,,,0,0,0,4,0,4,4
1,2,Janakpur Bolts,Biratnagar Kings,2.4,0,Chris Sole,Lahiru Milantha,Harsh Thaker,covers,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,2.5,4,Chris Sole,Lahiru Milantha,Harsh Thaker,mid off,,,,4,0,0,0,0,0,4
1,2,Janakpur Bolts,Biratnagar Kings,2.6,0,Chris Sole,Lahiru Milantha,Harsh Thaker,mid wicket,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,3.1,1w,Jitendra Mukhiya,Harsh Thaker,Lahiru Milantha,,,,,0,1,0,0,0,1,1
1,2,Janakpur Bolts,Biratnagar Kings,3.1,0,Jitendra Mukhiya,Harsh Thaker,Lahiru Milantha,point,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,3.2,0,Jitendra Mukhiya,Harsh Thaker,Lahiru Milantha,mid on,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,3.3,0,Jitendra Mukhiya,Harsh Thaker,Lahiru Milantha,point,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,3.4,0,Jitendra Mukhiya,Harsh Thaker,Lahiru Milantha,mid on,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,3.5,0,Jitendra Mukhiya,Harsh Thaker,Lahiru Milantha,mid wicket,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,3.6,4lb,Jitendra Mukhiya,Harsh Thaker,Lahiru Milantha,,,,,0,0,0,4,0,4,4
1,2,Janakpur Bolts,Biratnagar Kings,4.1,0,Pratish GC,Lahiru Milantha,Harsh Thaker,,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,4.2,0,Pratish GC,Lahiru Milantha,Harsh Thaker,,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,4.3,0,Pratish GC,Lahiru Milantha,Harsh Thaker,covers,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,4.4,4,Pratish GC,Lahiru Milantha,Harsh Thaker,mid wicket,,,,4,0,0,0,0,0,4
1,2,Janakpur Bolts,Biratnagar Kings,4.5,1w,Pratish GC,Lahiru Milantha,Harsh Thaker,,,,,0,1,0,0,0,1,1
1,2,Janakpur Bolts,Biratnagar Kings,4.5,1w,Pratish GC,Lahiru Milantha,Harsh Thaker,,,,,0,1,0,0,0,1,1
1,2,Janakpur Bolts,Biratnagar Kings,4.5,0,Pratish GC,Lahiru Milantha,Harsh Thaker,point,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,4.6,6,Pratish GC,Lahiru Milantha,Harsh Thaker,mid wicket,,,,6,0,0,0,0,0,6
1,2,Janakpur Bolts,Biratnagar Kings,5.1,2,Aqib Ilyas,Harsh Thaker,Lahiru Milantha,mid wicket,,,,2,0,0,0,0,0,2
1,2,Janakpur Bolts,Biratnagar Kings,5.2,1,Aqib Ilyas,Harsh Thaker,Lahiru Milantha,mid wicket,,,,1,0,0,0,0,0,1
1,2,Janakpur Bolts,Biratnagar Kings,5.3,1,Aqib Ilyas,Lahiru Milantha,Harsh Thaker,mid off,,,,1,0,0,0,0,0,1
1,2,Janakpur Bolts,Biratnagar Kings,5.4,1,Aqib Ilyas,Harsh Thaker,Lahiru Milantha,mid on,,,,1,0,0,0,0,0,1
1,2,Janakpur Bolts,Biratnagar Kings,5.5,0,Aqib Ilyas,Lahiru Milantha,Harsh Thaker,,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,5.6,1,Aqib Ilyas,Lahiru Milantha,Harsh Thaker,covers,,,,1,0,0,0,0,0,1
1,2,Janakpur Bolts,Biratnagar Kings,6.1,1,Sandeep Lamichhane,Lahiru Milantha,Harsh Thaker,mid wicket,,,,1,0,0,0,0,0,1
1,2,Janakpur Bolts,Biratnagar Kings,6.2,0,Sandeep Lamichhane,Harsh Thaker,Lahiru Milantha,point,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,6.3,1,Sandeep Lamichhane,Harsh Thaker,Lahiru Milantha,square leg,,,,1,0,0,0,0,0,1
1,2,Janakpur Bolts,Biratnagar Kings,6.4,4,Sandeep Lamichhane,Lahiru Milantha,Harsh Thaker,covers,,,,4,0,0,0,0,0,4
1,2,Janakpur Bolts,Biratnagar Kings,6.5,1,Sandeep Lamichhane,Lahiru Milantha,Harsh Thaker,mid wicket,,,,1,0,0,0,0,0,1
1,2,Janakpur Bolts,Biratnagar Kings,6.6,2,Sandeep Lamichhane,Harsh Thaker,Lahiru Milantha,mid wicket,,,,2,0,0,0,0,0,2
1,2,Janakpur Bolts,Biratnagar Kings,7.1,1,Aqib Ilyas,Lahiru Milantha,Harsh Thaker,covers,,,,1,0,0,0,0,0,1
1,2,Janakpur Bolts,Biratnagar Kings,7.2,0,Aqib Ilyas,Harsh Thaker,Lahiru Milantha,covers,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,7.3,0,Aqib Ilyas,Harsh Thaker,Lahiru Milantha,point,,,,0,0,0,0,0,0,0
1,2,Janakpur Bolts,Biratnagar Kings,7.4,1,Aqib Ilyas,Harsh Thaker,Lahiru Milantha,mid on,,,,1,0,0,0,0,0,1
