,match_id,inning,batting_team,bowling_team,ball_over,ball_result,bowler,batsman,non_striker,shot_direction,player_dismissed,dismissal_kind,fielder,batsman_runs,wide_runs,bye_runs,legbye_runs,noball_runs,extra_runs,total_runs
3814,2024_17,1,Pokhara Avengers,Karnali Yaks,7.1,0,Unish Singh,Kushal Bhurtel,Raymon Reifer,covers,,,,0,0,0,0,0,0,0
3815,2024_17,1,Pokhara Avengers,Karnali Yaks,7.2,1,Unish Singh,Kushal Bhurtel,Raymon Reifer,mid wicket,,,,1,0,0,0,0,0,1
3816,2024_17,1,Pokhara Avengers,Karnali Yaks,7.3,1,Unish Singh,Raymon Reifer,Kushal Bhurtel,covers,,,,1,0,0,0,0,0,1
3817,2024_17,1,Pokhara Avengers,Karnali Yaks,7.4,1,Unish Singh,Kushal Bhurtel,Raymon Reifer,mid off,,,,1,0,0,0,0,0,1
3818,2024_17,1,Pokhara Avengers,Karnali Yaks,7.5,0,Unish Singh,Raymon Reifer,Kushal Bhurtel,mid on,,,,0,0,0,0,0,0,0
3819,2024_17,1,Pokhara Avengers,Karnali Yaks,7.6,1,Unish Singh,Raymon Reifer,Kushal Bhurtel,mid wicket,,,,1,0,0,0,0,0,1
3820,2024_17,1,Pokhara Avengers,Karnali Yaks,8.1,0,Zeeshan Maqsood,Raymon Reifer,Kushal Bhurtel,,,,,0,0,0,0,0,0,0
3821,2024_17,1,Pokhara Avengers,Karnali Yaks,8.2,2,Zeeshan Maqsood,Raymon Reifer,Kushal Bhurtel,mid wicket,,,,2,0,0,0,0,0,2
3822,2024_17,1,Pokhara Avengers,Karnali Yaks,8.3,0,Zeeshan Maqsood,Raymon Reifer,Kushal Bhurtel,covers,,,,0,0,0,0,0,0,0
3823,2024_17,1,Pokhara Avengers,Karnali Yaks,8.4,1,Zeeshan Maqsood,Raymon Reifer,Kushal Bhurtel,square leg,,,,1,0,0,0,0,0,1
3824,2024_17,1,Pokhara Avengers,Karnali Yaks,8.5,0,Zeeshan Maqsood,Kushal Bhurtel,Raymon Reifer,mid off,,,,0,0,0,0,0,0,0
3825,2024_17,1,Pokhara Avengers,Karnali Yaks,8.6,0,Zeeshan Maqsood,Kushal Bhurtel,Raymon Reifer,,,,,0,0,0,0,0,0,0
3826,2024_17,1,Pokhara Avengers,Karnali Yaks,9.1,1,William Bosisto,Raymon Reifer,Kushal Bhurtel,covers,,,,1,0,0,0,0,0,1
3827,2024_17,1,Pokhara Avengers,Karnali Yaks,9.2,6,William Bosisto,Kushal Bhurtel,Raymon Reifer,mid off,,,,6,0,0,0,0,0,6
3828,2024_17,1,Pokhara Avengers,Karnali Yaks,9.3,1,William Bosisto,Kushal Bhurtel,Raymon Reifer,point,,,,1,0,0,0,0,0,1
3829,2024_17,1,Pokhara Avengers,Karnali Yaks,9.4,1,William Bosisto,Raymon Reifer,Kushal Bhurtel,square leg,,,,1,0,0,0,0,0,1
3830,2024_17,1,Pokhara Avengers,Karnali Yaks,9.5,W,William Bosisto,Kushal Bhurtel,Raymon Reifer,,Kushal Bhurtel,Caught & Bowled,William Bosisto,0,0,0,0,0,0,0
3831,2024_17,1,Pokhara Avengers,Karnali Yaks,9.6,0,William Bosisto,Matt Critchley,Raymon Reifer,mid off,,,,0,0,0,0,0,0,0
3832,2024_17,1,Pokhara Avengers,Karnali Yaks,10.1,1,Zeeshan Maqsood,Raymon Reifer,Matt Critchley,mid on,,,,1,0,0,0,0,0,1
3833,2024_17,1,Pokhara Avengers,Karnali Yaks,10.2,0,Zeeshan Maqsood,Matt Critchley,Raymon Reifer,covers,,,,0,0,0,0,0,0,0
3834,2024_17,1,Pokhara Avengers,Karnali Yaks,10.3,0,Zeeshan Maqsood,Matt Critchley,Raymon Reifer,covers,,,,0,0,0,0,0,0,0
3835,2024_17,1,Pokhara Avengers,Karnali Yaks,10.4,0,Zeeshan Maqsood,Matt Critchley,Raymon Reifer,covers,,,,0,0,0,0,0,0,0
3836,2024_17,1,Pokhara Avengers,Karnali Yaks,10.5,0,Zeeshan Maqsood,Matt Critchley,Raymon Reifer,mid off,,,,0,0,0,0,0,0,0
3837,2024_17,1,Pokhara Avengers,Karnali Yaks,10.6,0,Zeeshan Maqsood,Matt Critchley,Raymon Reifer,covers,,,,0,0,0,0,0,0,0
3838,2024_17,1,Pokhara Avengers,Karnali Yaks,11.1,0,William Bosisto,Raymon Reifer,Matt Critchley,mid off,,,,0,0,0,0,0,0,0
3839,2024_17,1,Pokhara Avengers,Karnali Yaks,11.2,1,William Bosisto,Raymon Reifer,Matt Critchley,mid wicket,,,,1,0,0,0,0,0,1
3840,2024_17,1,Pokhara Avengers,Karnali Yaks,11.3,0,William Bosisto,Matt Critchley,Raymon Reifer,,,,,0,0,0,0,0,0,0
3841,2024_17,1,Pokhara Avengers,Karnali Yaks,11.4,5w,William Bosisto,Matt Critchley,Raymon Reifer,,,,,0,5,0,0,0,5,5
3842,2024_17,1,Pokhara Avengers,Karnali Yaks,11.4,0,William Bosisto,Matt Critchley,Raymon Reifer,mid on,,,,0,0,0,0,0,0,0
3843,2024_17,1,Pokhara Avengers,Karnali Yaks,11.5,W,William Bosisto,Matt Critchley,Raymon Reifer,,Matt Critchley,Bowled,,0,0,0,0,0,0,0
3844,2024_17,1,Pokhara Avengers,Karnali Yaks,11.6,1,William Bosisto,Dilip Nath,Raymon Reifer,mid wicket,,,,1,0,0,0,0,0,1
3845,2024_17,1,Pokhara Avengers,Karnali Yaks,12.1,1,Unish Singh,Dilip Nath,Raymon Reifer,covers,,,,1,0,0,0,0,0,1
3846,2024_17,1,Pokhara Avengers,Karnali Yaks,12.2,0,Unish Singh,Raymon Reifer,Dilip Nath,,,,,0,0,0,0,0,0,0
3847,2024_17,1,Pokhara Avengers,Karnali Yaks,12.3,2,Unish Singh,Raymon Reifer,Dilip Nath,mid wicket,,,,2,0,0,0,0,0,2
3848,2024_17,1,Pokhara Avengers,Karnali Yaks,12.4,1,Unish Singh,Raymon Reifer,Dilip Nath,mid on,,,,1,0,0,0,0,0,1
3849,2024_17,1,Pokhara Avengers,Karnali Yaks,12.5,0,Unish Singh,Dilip Nath,Raymon Reifer,covers,,,,0,0,0,0,0,0,0
3850,2024_17,1,Pokhara Avengers,Karnali Yaks,12.6,1,Unish Singh,Dilip Nath,Raymon Reifer,square leg,,,,1,0,0,0,0,0,1
3851,2024_17,1,Pokhara Avengers,Karnali Yaks,13.1,W,William Bosisto,Dilip Nath,Raymon Reifer,,Dilip Nath,Caught,Arjun Gharti,0,0,0,0,0,0,0
3852,2024_17,1,Pokhara Avengers,Karnali Yaks,13.2,2,William Bosisto,Michael Leask,Raymon Reifer,mid wicket,,,,2,0,0,0,0,0,2
3853,2024_17,1,Pokhara Avengers,Karnali Yaks,13.3,W,William Bosisto,Michael Leask,Raymon Reifer,,Michael Leask,Bowled,,0,0,0,0,0,0,0
3854,2024_17,1,Pokhara Avengers,Karnali Yaks,13.4,1,William Bosisto,Narayan Joshi,Raymon Reifer,mid wicket,,,,1,0,0,0,0,0,1
3855,2024_17,1,Pokhara Avengers,Karnali Yaks,13.5,1,William Bosisto,Raymon Reifer,Narayan Joshi,mid off,,,,1,0,0,0,0,0,1
3856,2024_17,1,Pokhara Avengers,Karnali Yaks,13.6,W,William Bosisto,Narayan Joshi,Raymon Reifer,,Narayan Joshi,LBW,,0,0,0,0,0,0,0
3857,2024_17,1,Pokhara Avengers,Karnali Yaks,14.1,1,Unish Singh,Raymon Reifer,Bipin Khatri,covers,,,,1,0,0,0,0,0,1
3858,2024_17,1,Pokhara Avengers,Karnali Yaks,14.2,0,Unish Singh,Bipin Khatri,Raymon Reifer,third man,,,,0,0,0,0,0,0,0
3859,2024_17,1,Pokhara Avengers,Karnali Yaks,14.3,2,Unish Singh,Bipin Khatri,Raymon Reifer,third man,,,,2,0,0,0,0,0,2
3860,2024_17,1,Pokhara Avengers,Karnali Yaks,14.4,0,Unish Singh,Bipin Khatri,Raymon Reifer,,,,,0,0,0,0,0,0,0
3861,2024_17,1,Pokhara Avengers,Karnali Yaks,14.5,0,Unish Singh,Bipin Khatri,Raymon Reifer,,,,,0,0,0,0,0,0,0
3862,2024_17,1,Pokhara Avengers,Karnali Yaks,14.6,0,Unish Singh,Bipin Khatri,Raymon Reifer,covers,,,,0,0,0,0,0,0,0
3863,2024_17,1,Pokhara Avengers,Karnali Yaks,15.1,W,William Bosisto,Raymon Reifer,Bipin Khatri,,Raymon Reifer,Caught,Chadwick Walton,0,0,0,0,0,0,0
3864,2024_17,1,Pokhara Avengers,Karnali Yaks,15.2,1,William Bosisto,Aakash Chand,Bipin Khatri,mid wicket,,,,1,0,0,0,0,0,1
3865,2024_17,1,Pokhara Avengers,Karnali Yaks,15.3,0,William Bosisto,Bipin Khatri,Aakash Chand,,,,,0,0,0,0,0,0,0
3866,2024_17,1,Pokhara Avengers,Karnali Yaks,15.4,6,William Bosisto,Bipin Khatri,Aakash Chand,mid wicket,,,,6,0,0,0,0,0,6
3867,2024_17,1,Pokhara Avengers,Karnali Yaks,15.5,1,William Bosisto,Bipin Khatri,Aakash Chand,mid wicket,,,,1,0,0,0,0,0,1
3868,2024_17,1,Pokhara Avengers,Karnali Yaks,15.6,0,William Bosisto,Aakash Chand,Bipin Khatri,covers,,,,0,0,0,0,0,0,0
3869,2024_17,1,Pokhara Avengers,Karnali Yaks,16.1,1,Sompal Kami,Bipin Khatri,Aakash Chand,mid wicket,,,,1,0,0,0,0,0,1
3870,2024_17,1,Pokhara Avengers,Karnali Yaks,16.2,W,Sompal Kami,Aakash Chand,Bipin Khatri,,Aakash Chand,LBW,,0,0,0,0,0,0,0
3871,2024_17,1,Pokhara Avengers,Karnali Yaks,16.3,W,Sompal Kami,Sagar Dhakal,Bipin Khatri,,Bipin Khatri,Runout,Unish Singh,0,0,0,0,0,0,0
3872,2024_17,2,Karnali Yaks,Pokhara Avengers,0.1,0,Bipin Khatri,Dev Khanal,Babar Hayat,point,,,,0,0,0,0,0,0,0
3873,2024_17,2,Karnali Yaks,Pokhara Avengers,0.2,2b,Bipin Khatri,Dev Khanal,Babar Hayat,,,,,0,0,2,0,0,2,2
3874,2024_17,2,Karnali Yaks,Pokhara Avengers,0.3,W,Bipin Khatri,Dev Khanal,Babar Hayat,,Dev Khanal,LBW,,0,0,0,0,0,0,0
3875,2024_17,2,Karnali Yaks,Pokhara Avengers,0.4,0,Bipin Khatri,Chadwick Walton,Babar Hayat,point,,,,0,0,0,0,0,0,0
3876,2024_17,2,Karnali Yaks,Pokhara Avengers,0.5,0,Bipin Khatri,Chadwick Walton,Babar Hayat,covers,,,,0,0,0,0,0,0,0
3877,2024_17,2,Karnali Yaks,Pokhara Avengers,0.6,0,Bipin Khatri,Chadwick Walton,Babar Hayat,mid on,,,,0,0,0,0,0,0,0
3878,2024_17,2,Karnali Yaks,Pokhara Avengers,1.1,0,Sagar Dhakal,Babar Hayat,Chadwick Walton,,,,,0,0,0,0,0,0,0
3879,2024_17,2,Karnali Yaks,Pokhara Avengers,1.2,1lb,Sagar Dhakal,Babar Hayat,Chadwick Walton,,,,,0,0,0,1,0,1,1
3880,2024_17,2,Karnali Yaks,Pokhara Avengers,1.3,0,Sagar Dhakal,Chadwick Walton,Babar Hayat,,,,,0,0,0,0,0,0,0
3881,2024_17,2,Karnali Yaks,Pokhara Avengers,1.4,1,Sagar Dhakal,Chadwick Walton,Babar Hayat,covers,,,,1,0,0,0,0,0,1
3882,2024_17,2,Karnali Yaks,Pokhara Avengers,1.5,0,Sagar Dhakal,Babar Hayat,Chadwick Walton,mid wicket,,,,0,0,0,0,0,0,0
3883,2024_17,2,Karnali Yaks,Pokhara Avengers,1.6,0,Sagar Dhakal,Babar Hayat,Chadwick Walton,mid off,,,,0,0,0,0,0,0,0
3884,2024_17,2,Karnali Yaks,Pokhara Avengers,2.1,0,Bipin Khatri,Chadwick Walton,Babar Hayat,,,,,0,0,0,0,0,0,0
3885,2024_17,2,Karnali Yaks,Pokhara Avengers,2.2,1,Bipin Khatri,Chadwick Walton,Babar Hayat,square leg,,,,1,0,0,0,0,0,1
3886,2024_17,2,Karnali Yaks,Pokhara Avengers,2.3,0,Bipin Khatri,Babar Hayat,Chadwick Walton,,,,,0,0,0,0,0,0,0
3887,2024_17,2,Karnali Yaks,Pokhara Avengers,2.4,1,Bipin Khatri,Babar Hayat,Chadwick Walton,covers,,,,1,0,0,0,0,0,1
3888,2024_17,2,Karnali Yaks,Pokhara Avengers,2.5,1,Bipin Khatri,Chadwick Walton,Babar Hayat,mid on,,,,1,0,0,0,0,0,1
3889,2024_17,2,Karnali Yaks,Pokhara Avengers,2.6,6,Bipin Khatri,Babar Hayat,Chadwick Walton,mid off,,,,6,0,0,0,0,0,6
3890,2024_17,2,Karnali Yaks,Pokhara Avengers,3.1,0,Sagar Dhakal,Chadwick Walton,Babar Hayat,mid wicket,,,,0,0,0,0,0,0,0
3891,2024_17,2,Karnali Yaks,Pokhara Avengers,3.2,1,Sagar Dhakal,Chadwick Walton,Babar Hayat,covers,,,,1,0,0,0,0,0,1
3892,2024_17,2,Karnali Yaks,Pokhara Avengers,3.3,0,Sagar Dhakal,Babar Hayat,Chadwick Walton,covers,,,,0,0,0,0,0,0,0
3893,2024_17,2,Karnali Yaks,Pokhara Avengers,3.4,0,Sagar Dhakal,Babar Hayat,Chadwick Walton,mid off,,,,0,0,0,0,0,0,0
3894,2024_17,2,Karnali Yaks,Pokhara Avengers,3.5,W,Sagar Dhakal,Babar Hayat,Chadwick Walton,,Babar Hayat,Bowled,,0,0,0,0,0,0,0
3895,2024_17,2,Karnali Yaks,Pokhara Avengers,3.6,0,Sagar Dhakal,Gulshan Jha,Chadwick Walton,covers,,,,0,0,0,0,0,0,0
3896,2024_17,2,Karnali Yaks,Pokhara Avengers,4.1,4,Michael Leask,Chadwick Walton,Gulshan Jha,mid on,,,,4,0,0,0,0,0,4
3897,2024_17,2,Karnali Yaks,Pokhara Avengers,4.2,4,Michael Leask,Chadwick Walton,Gulshan Jha,third man,,,,4,0,0,0,0,0,4
3898,2024_17,2,Karnali Yaks,Pokhara Avengers,4.3,0,Michael Leask,Chadwick Walton,Gulshan Jha,mid off,,,,0,0,0,0,0,0,0
3899,2024_17,2,Karnali Yaks,Pokhara Avengers,4.4,2w,Michael Leask,Chadwick Walton,Gulshan Jha,,,,,0,2,0,0,0,2,2
3900,2024_17,2,Karnali Yaks,Pokhara Avengers,4.4,0,Michael Leask,Gulshan Jha,Chadwick Walton,,,,,0,0,0,0,0,0,0
3901,2024_17,2,Karnali Yaks,Pokhara Avengers,4.5,0,Michael Leask,Gulshan Jha,Chadwick Walton,,,,,0,0,0,0,0,0,0
3902,2024_17,2,Karnali Yaks,Pokhara Avengers,4.6,0,Michael Leask,Gulshan Jha,Chadwick Walton,fine leg,,,,0,0,0,0,0,0,0
3903,2024_17,2,Karnali Yaks,Pokhara Avengers,5.1,0,Bipin Khatri,Chadwick Walton,Gulshan Jha,covers,,,,0,0,0,0,0,0,0
3904,2024_17,2,Karnali Yaks,Pokhara Avengers,5.2,1,Bipin Khatri,Chadwick Walton,Gulshan Jha,covers,,,,1,0,0,0,0,0,1
3905,2024_17,2,Karnali Yaks,Pokhara Avengers,5.3,0,Bipin Khatri,Gulshan Jha,Chadwick Walton,point,,,,0,0,0,0,0,0,0
3906,2024_17,2,Karnali Yaks,Pokhara Avengers,5.4,0,Bipin Khatri,Gulshan Jha,Chadwick Walton,square leg,,,,0,0,0,0,0,0,0
3907,2024_17,2,Karnali Yaks,Pokhara Avengers,5.5,0,Bipin Khatri,Gulshan Jha,Chadwick Walton,,,,,0,0,0,0,0,0,0
3908,2024_17,2,Karnali Yaks,Pokhara Avengers,5.6,2,Bipin Khatri,Gulshan Jha,Chadwick Walton,mid wicket,,,,2,0,0,0,0,0,2
3909,2024_17,2,Karnali Yaks,Pokhara Avengers,6.1,1,Raymon Reifer,Chadwick Walton,Gulshan Jha,mid on,,,,1,0,0,0,0,0,1
3910,2024_17,2,Karnali Yaks,Pokhara Avengers,6.2,1,Raymon Reifer,Gulshan Jha,Chadwick Walton,fine leg,,,,1,0,0,0,0,0,1
3911,2024_17,2,Karnali Yaks,Pokhara Avengers,6.3,1,Raymon Reifer,Chadwick Walton,Gulshan Jha,fine leg,,,,1,0,0,0,0,0,1
3912,2024_17,2,Karnali Yaks,Pokhara Avengers,6.4,0,Raymon Reifer,Gulshan Jha,Chadwick Walton,covers,,,,0,0,0,0,0,0,0
3913,2024_17,2,Karnali Yaks,Pokhara Avengers,6.5,0,Raymon Reifer,Gulshan Jha,Chadwick Walton,covers,,,,0,0,0,0,0,0,0
3914,2024_17,2,Karnali Yaks,Pokhara Avengers,6.6,0,Raymon Reifer,Gulshan Jha,Chadwick Walton,,,,,0,0,0,0,0,0,0
3915,2024_17,2,Karnali Yaks,Pokhara Avengers,7.1,0,Sagar Dhakal,Chadwick Walton,Gulshan Jha,,,,,0,0,0,0,0,0,0
3916,2024_17,2,Karnali Yaks,Pokhara Avengers,7.2,1lb,Sagar Dhakal,Chadwick Walton,Gulshan Jha,,,,,0,0,0,1,0,1,1
3917,2024_17,2,Karnali Yaks,Pokhara Avengers,7.3,0,Sagar Dhakal,Gulshan Jha,Chadwick Walton,covers,,,,0,0,0,0,0,0,0
3918,2024_17,2,Karnali Yaks,Pokhara Avengers,7.4,1,Sagar Dhakal,Gulshan Jha,Chadwick Walton,mid off,,,,1,0,0,0,0,0,1
3919,2024_17,2,Karnali Yaks,Pokhara Avengers,7.5,0,Sagar Dhakal,Chadwick Walton,Gulshan Jha,,,,,0,0,0,0,0,0,0
3920,2024_17,2,Karnali Yaks,Pokhara Avengers,7.6,0,Sagar Dhakal,Chadwick Walton,Gulshan Jha,,,,,0,0,0,0,0,0,0
3921,2024_17,2,Karnali Yaks,Pokhara Avengers,8.1,0,Michael Leask,Gulshan Jha,Chadwick Walton,,,,,0,0,0,0,0,0,0
3922,2024_17,2,Karnali Yaks,Pokhara Avengers,8.2,0,Michael Leask,Gulshan Jha,Chadwick Walton,,,,,0,0,0,0,0,0,0
3923,2024_17,2,Karnali Yaks,Pokhara Avengers,8.3,0,Michael Leask,Gulshan Jha,Chadwick Walton,,,,,0,0,0,0,0,0,0
3924,2024_17,2,Karnali Yaks,Pokhara Avengers,8.4,0,Michael Leask,Gulshan Jha,Chadwick Walton,point,,,,0,0,0,0,0,0,0
3925,2024_17,2,Karnali Yaks,Pokhara Avengers,8.5,0,Michael Leask,Gulshan Jha,Chadwick Walton,point,,,,0,0,0,0,0,0,0
3926,2024_17,2,Karnali Yaks,Pokhara Avengers,8.6,0,Michael Leask,Gulshan Jha,Chadwick Walton,,,,,0,0,0,0,0,0,0
3927,2024_17,2,Karnali Yaks,Pokhara Avengers,9.1,2,Matt Critchley,Chadwick Walton,Gulshan Jha,covers,,,,2,0,0,0,0,0,2
3928,2024_17,2,Karnali Yaks,Pokhara Avengers,9.2,4,Matt Critchley,Chadwick Walton,Gulshan Jha,mid off,,,,4,0,0,0,0,0,4
3929,2024_17,2,Karnali Yaks,Pokhara Avengers,9.3,4,Matt Critchley,Chadwick Walton,Gulshan Jha,third man,,,,4,0,0,0,0,0,4
3930,2024_17,2,Karnali Yaks,Pokhara Avengers,9.4,0,Matt Critchley,Chadwick Walton,Gulshan Jha,covers,,,,0,0,0,0,0,0,0
3931,2024_17,2,Karnali Yaks,Pokhara Avengers,9.5,1,Matt Critchley,Chadwick Walton,Gulshan Jha,square leg,,,,1,0,0,0,0,0,1
3932,2024_17,2,Karnali Yaks,Pokhara Avengers,9.6,2,Matt Critchley,Gulshan Jha,Chadwick Walton,,,,,2,0,0,0,0,0,2
3933,2024_17,2,Karnali Yaks,Pokhara Avengers,10.1,4,Michael Leask,Chadwick Walton,Gulshan Jha,mid on,,,,4,0,0,0,0,0,4
3934,2024_17,2,Karnali Yaks,Pokhara Avengers,10.2,4,Michael Leask,Chadwick Walton,Gulshan Jha,fine leg,,,,4,0,0,0,0,0,4
3935,2024_17,2,Karnali Yaks,Pokhara Avengers,10.3,0,Michael Leask,Chadwick Walton,Gulshan Jha,covers,,,,0,0,0,0,0,0,0
3936,2024_17,2,Karnali Yaks,Pokhara Avengers,10.4,6,Michael Leask,Chadwick Walton,Gulshan Jha,mid on,,,,6,0,0,0,0,0,6
3937,2024_17,2,Karnali Yaks,Pokhara Avengers,10.5,0,Michael Leask,Chadwick Walton,Gulshan Jha,mid on,,,,0,0,0,0,0,0,0
3938,2024_17,2,Karnali Yaks,Pokhara Avengers,10.6,1,Michael Leask,Chadwick Walton,Gulshan Jha,mid wicket,,,,1,0,0,0,0,0,1
3939,2024_17,2,Karnali Yaks,Pokhara Avengers,11.1,1,Kushal Bhurtel,Chadwick Walton,Gulshan Jha,third man,,,,1,0,0,0,0,0,1
3940,2024_17,2,Karnali Yaks,Pokhara Avengers,11.2,2,Kushal Bhurtel,Gulshan Jha,Chadwick Walton,mid wicket,,,,2,0,0,0,0,0,2
3941,2024_17,2,Karnali Yaks,Pokhara Avengers,11.3,4,Kushal Bhurtel,Gulshan Jha,Chadwick Walton,mid off,,,,4,0,0,0,0,0,4
3942,2024_17,2,Karnali Yaks,Pokhara Avengers,11.4,6,Kushal Bhurtel,Gulshan Jha,Chadwick Walton,mid on,,,,6,0,0,0,0,0,6
3943,2024_17,2,Karnali Yaks,Pokhara Avengers,11.5,1,Kushal Bhurtel,Gulshan Jha,Chadwick Walton,covers,,,,1,0,0,0,0,0,1
3944,2024_17,2,Karnali Yaks,Pokhara Avengers,11.6,W,Kushal Bhurtel,Chadwick Walton,Gulshan Jha,,Chadwick Walton,Bowled,,0,0,0,0,0,0,0
3945,2024_17,2,Karnali Yaks,Pokhara Avengers,12.1,0,Raymon Reifer,Gulshan Jha,William Bosisto,covers,,,,0,0,0,0,0,0,0
3946,2024_17,2,Karnali Yaks,Pokhara Avengers,12.2,0,Raymon Reifer,Gulshan Jha,William Bosisto,,,,,0,0,0,0,0,0,0
3947,2024_17,2,Karnali Yaks,Pokhara Avengers,12.3,0,Raymon Reifer,Gulshan Jha,William Bosisto,point,,,,0,0,0,0,0,0,0
3948,2024_17,2,Karnali Yaks,Pokhara Avengers,12.4,0,Raymon Reifer,Gulshan Jha,William Bosisto,point,,,,0,0,0,0,0,0,0
3949,2024_17,2,Karnali Yaks,Pokhara Avengers,12.5,4,Raymon Reifer,Gulshan Jha,William Bosisto,covers,,,,4,0,0,0,0,0,4
3950,2024_17,2,Karnali Yaks,Pokhara Avengers,12.6,0,Raymon Reifer,Gulshan Jha,William Bosisto,mid wicket,,,,0,0,0,0,0,0,0
3951,2024_17,2,Karnali Yaks,Pokhara Avengers,13.1,1,Sagar Dhakal,William Bosisto,Gulshan Jha,mid wicket,,,,1,0,0,0,0,0,1
3952,2024_17,2,Karnali Yaks,Pokhara Avengers,13.2,2,Sagar Dhakal,Gulshan Jha,William Bosisto,mid on,,,,2,0,0,0,0,0,2
3953,2024_17,2,Karnali Yaks,Pokhara Avengers,13.3,2,Sagar Dhakal,Gulshan Jha,William Bosisto,mid on,,,,2,0,0,0,0,0,2
3954,2024_17,2,Karnali Yaks,Pokhara Avengers,13.4,6,Sagar Dhakal,Gulshan Jha,William Bosisto,mid wicket,,,,6,0,0,0,0,0,6
3955,2024_17,2,Karnali Yaks,Pokhara Avengers,13.5,6,Sagar Dhakal,Gulshan Jha,William Bosisto,mid on,,,,6,0,0,0,0,0,6
3956,2024_17,2,Karnali Yaks,Pokhara Avengers,13.6,4,Sagar Dhakal,Gulshan Jha,William Bosisto,mid on,,,,4,0,0,0,0,0,4
3957,2024_17,2,Karnali Yaks,Pokhara Avengers,14.1,0,Matt Critchley,William Bosisto,Gulshan Jha,,,,,0,0,0,0,0,0,0
3958,2024_17,2,Karnali Yaks,Pokhara Avengers,14.2,0,Matt Critchley,William Bosisto,Gulshan Jha,third man,,,,0,0,0,0,0,0,0
3959,2024_17,2,Karnali Yaks,Pokhara Avengers,14.3,0,Matt Critchley,William Bosisto,Gulshan Jha,,,,,0,0,0,0,0,0,0
3960,2024_17,2,Karnali Yaks,Pokhara Avengers,14.4,0,Matt Critchley,William Bosisto,Gulshan Jha,covers,,,,0,0,0,0,0,0,0
3961,2024_17,2,Karnali Yaks,Pokhara Avengers,14.5,1,Matt Critchley,William Bosisto,Gulshan Jha,mid wicket,,,,1,0,0,0,0,0,1
3962,2024_17,2,Karnali Yaks,Pokhara Avengers,14.6,6,Matt Critchley,Gulshan Jha,William Bosisto,mid wicket,,,,6,0,0,0,0,0,6
3963,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,0.1,5w,Kishore Mahato,Saif Zaib,Binod Bhandari,,,,,0,5,0,0,0,5,5
3964,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,0.1,0,Kishore Mahato,Saif Zaib,Binod Bhandari,mid wicket,,,,0,0,0,0,0,0,0
3965,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,0.2,0,Kishore Mahato,Saif Zaib,Binod Bhandari,mid wicket,,,,0,0,0,0,0,0,0
3966,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,0.3,1w,Kishore Mahato,Saif Zaib,Binod Bhandari,,,,,0,1,0,0,0,1,1
3967,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,0.3,1,Kishore Mahato,Saif Zaib,Binod Bhandari,square leg,,,,1,0,0,0,0,0,1
3968,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,0.4,4,Kishore Mahato,Binod Bhandari,Saif Zaib,fine leg,,,,4,0,0,0,0,0,4
3969,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,0.5,0,Kishore Mahato,Binod Bhandari,Saif Zaib,mid off,,,,0,0,0,0,0,0,0
3970,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,0.6,0,Kishore Mahato,Binod Bhandari,Saif Zaib,,,,,0,0,0,0,0,0,0
3971,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,1.1,0,Harsh Thaker,Saif Zaib,Binod Bhandari,point,,,,0,0,0,0,0,0,0
3972,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,1.2,0,Harsh Thaker,Saif Zaib,Binod Bhandari,covers,,,,0,0,0,0,0,0,0
3973,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,1.3,0,Harsh Thaker,Saif Zaib,Binod Bhandari,,,,,0,0,0,0,0,0,0
3974,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,1.4,0,Harsh Thaker,Saif Zaib,Binod Bhandari,,,,,0,0,0,0,0,0,0
3975,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,1.5,0,Harsh Thaker,Saif Zaib,Binod Bhandari,mid off,,,,0,0,0,0,0,0,0
3976,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,1.6,0,Harsh Thaker,Saif Zaib,Binod Bhandari,point,,,,0,0,0,0,0,0,0
3977,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,2.1,0,Lalit Rajbanshi,Binod Bhandari,Saif Zaib,,,,,0,0,0,0,0,0,0
3978,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,2.2,0,Lalit Rajbanshi,Binod Bhandari,Saif Zaib,,,,,0,0,0,0,0,0,0
3979,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,2.3,0,Lalit Rajbanshi,Binod Bhandari,Saif Zaib,point,,,,0,0,0,0,0,0,0
3980,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,2.4,1,Lalit Rajbanshi,Binod Bhandari,Saif Zaib,mid on,,,,1,0,0,0,0,0,1
3981,2024_18,1,Sudurpaschim Royals,Janakpur Bolts,2.5,0,Lalit Rajbanshi,Saif Zaib,Binod Bhandari,,,,,0,0,0,0,0,0,0
